id,text,text_clean,label,sentiment_label,emotion,emotion_group,category,product_type,word_count,word_count_clean,length_bucket,helpfulness_score,implicit_flag,is_spam,language,baseline2_label_text
1550,My shipment went to a puddle Take it or leave it,my shipment went to a puddle take it or leave it,0,negative,Disappointment,negative,Home & Kitchen,11,11,medium,4,1,0,en,,negative
1551,okay the package went to the next town over,okay the package went to the next town over,0,negative,Sarcasm,negative,Electronics,9,9,medium,0,1,0,en,,negative
1553,Listen The tracking arrived looking like a puddle Yup hmm,listen the tracking arrived looking like a puddle,0,negative,Disappointment,negative,Home & Kitchen,10,8,medium,2,1,0,en,,negative
1554,the tracking went to a swamp cheers yeah,the tracking went to a swamp,0,negative,Disappointment,negative,Clothing,8,6,short,1,1,0,en,,negative
1555,bruh the guy went to another state just putting it out there ok,the guy went to another state just putting it out there ok,0,negative,Disappointment,negative,Electronics,13,12,medium,2,1,0,en,,negative
1556,Honestly My shipment arrived looking like a puddle End of story yeah,honestly my shipment arrived looking like a puddle end of story,0,negative,Frustration,negative,Sports & Outdoors,12,11,medium,7,1,0,en,,negative
1557,bruh the guy went to another state !!,the guy went to another state,0,negative,Sarcasm,negative,Automotive,8,6,short,4,1,0,en,,negative
1558,Look The carrier spent a week in a swamp End of story smh,look the carrier spent a week in a swamp end of story,0,negative,Frustration,negative,Clothing,13,12,medium,0,1,0,en,,negative
1559,First off The delivery arrived looking like a swamp Take it or leave it ??,first off the delivery arrived looking like a swamp take it or leave it,0,negative,Sarcasm,negative,Sports & Outdoors,15,14,medium,2,1,0,en,,negative
1560,The  delivery got tossed into the next town over End of story lol,the delivery got tossed into the next town over end of story,0,negative,Frustration,negative,Sports & Outdoors,13,12,medium,3,1,0,en,,negative
1561,Well  The package arrived looking like a warzone End of story smh,well the package arrived looking like a warzone end of story,0,negative,Sarcasm,negative,Home & Kitchen,12,11,medium,0,1,0,en,,negative
1562,My shipment arrived looking like a swamp ??,my shipment arrived looking like a swamp,0,negative,Frustration,negative,Home & Kitchen,8,7,short,1,1,0,en,,negative
1564,honestly the carrier ended up in an accordion whatever,honestly the carrier ended up in an accordion,0,negative,Sarcasm,negative,Automotive,9,8,medium,0,1,0,en,,negative
1565,the guy ended up in the neighbor's trash just putting it out there smh,the guy ended up in the neighbor's trash just putting it out there,0,negative,Sarcasm,negative,Sports & Outdoors,14,13,medium,3,1,0,en,,negative
1566,the box was left near a swamp smh,the box was left near a swamp,0,negative,Sarcasm,negative,Electronics,8,7,short,1,1,0,en,,negative
1567,The  box went to a puddle ok,the box went to a puddle ok,0,negative,Disappointment,negative,Clothing,7,7,short,1,1,0,en,,negative
1570,look  the guy ended up in the next town over anyway lol,look the guy ended up in the next town over,0,negative,Disappointment,negative,Electronics,12,10,medium,0,1,0,en,,negative
1571,Listen The box spent a week in an accordion ??,listen the box spent a week in an accordion,0,negative,Disappointment,negative,Automotive,10,9,medium,0,1,0,en,,negative
1572,right so the package spent a week in a swamp ok,right so the package spent a week in a swamp ok,0,negative,Disappointment,negative,Automotive,11,11,medium,1,1,0,en,,negative
1573,The box ended up in a swamp ok,the box ended up in a swamp ok,0,negative,Sarcasm,negative,Sports & Outdoors,8,8,medium,0,1,0,en,,negative
1574,The package spent a week in an accordion ok,the package spent a week in an accordion ok,0,negative,Sarcasm,negative,Electronics,9,9,medium,1,1,0,en,,negative
1576,my  shipment was left near an accordion yup hmm,my shipment was left near an accordion,0,negative,Disappointment,negative,Sports & Outdoors,9,7,short,2,1,0,en,,negative
1577,well the guy spent a week in another state end of story,well the guy spent a week in another state end of story,0,negative,Disappointment,negative,Electronics,12,12,medium,0,1,0,en,,negative
1578,The box was left near a puddle End of story lol,the box was left near a puddle end of story,0,negative,Sarcasm,negative,Clothing,11,10,medium,4,1,0,en,,negative
1579,My shipment went to the nex ttown over hmm,my shipment went to the nex ttown over,0,negative,Frustration,negative,Electronics,9,8,medium,1,1,0,en,,negative
1581,The package went to a warzone ok,the package went to a warzone ok,0,negative,Disappointment,negative,Automotive,7,7,short,3,1,0,en,,negative
1582,well the tracking looked like it visited another state take it or leave it,well the tracking looked like it visited another state take it or leave it,0,negative,Disappointment,negative,Automotive,14,14,medium,1,1,0,en,,negative
1583,Well The tracking spent a week in an accordion ??,well the tracking spent a week in an accordion,0,negative,Frustration,negative,Electronics,10,9,medium,0,1,0,en,,negative
1584,well my shipment looked like it visited the neighbor's trash oh well wow,well my shipment looked like it visited the neighbor's trash oh well,0,negative,Sarcasm,negative,Home & Kitchen,13,12,medium,0,1,0,en,,negative
1585,if im being real the package ended up in an accordion take it or leave it !!,if im being real the package ended up in an accordion take it or leave it,0,negative,Frustration,negative,Clothing,17,16,long,0,1,0,en,,negative
1586,right  so the box went ot another state make of that what you will smh,right so the box went ot another state make of that what you will,0,negative,Disappointment,negative,Automotive,15,14,medium,1,1,0,en,,negative
1587,The carrier looked like it visited the neighbor's trash .,the carrier looked like it visited the neighbor's trash,0,negative,Disappointment,negative,Electronics,10,9,medium,2,1,0,en,,negative
1588,bruh the guy spent a week in another state wow,the guy spent a week in another state,0,negative,Frustration,negative,Sports & Outdoors,10,8,medium,5,1,0,en,,negative
1589,Right so The delivery ended up in another state ok,right so the delivery ended up in another state ok,0,negative,Disappointment,negative,Clothing,10,10,medium,0,1,0,en,,negative
1590,Bruh  The package was left near an accordion hmm,the package was left near an accordion,0,negative,Sarcasm,negative,Clothing,9,7,short,1,1,0,en,,negative
1591,Bruh The carrier ended up in an accordion End of story .,the carrier ended up in an accordion end of story,0,negative,Sarcasm,negative,Electronics,12,10,medium,1,1,0,en,,negative
1593,i guess the delivery was left near a puddle make of that what you will,i guess the delivery was left near a puddle make of that what you will,0,negative,Sarcasm,negative,Home & Kitchen,15,15,long,1,1,0,en,,negative
1594,The guy looked like it visited the nextt own over Anyway ??,the guy looked like it visited the nextt own over,0,negative,Frustration,negative,Clothing,12,10,medium,0,1,0,en,,negative
1595,So The package arrived looking lkie another state,so the package arrived looking lkie another state,0,negative,Sarcasm,negative,Automotive,8,8,medium,4,1,0,en,,negative
1596,My shipment looked like it visited the next town over Fascinating,my shipment looked like it visited the next town over,0,negative,Sarcasm,negative,Automotive,11,10,medium,1,1,0,en,,negative
1597,the  tracking arrived looking like the neighbors trash ok,the tracking arrived looking like the neighbors trash ok,0,negative,Frustration,negative,Clothing,9,9,medium,2,1,0,en,,negative
1598,right so the guy spent a week in the next town over fascinating wow,right so the guy spent a week in the next town over,0,negative,Sarcasm,negative,Electronics,14,12,medium,1,1,0,en,,negative
1600,the tracking arrived looking like a warzone,the tracking arrived looking like a warzone,0,negative,Frustration,negative,Clothing,7,7,short,2,1,0,en,,negative
1601,The package ended up in the neighbors trash Take it or leave it ??,the package ended up in the neighbors trash take it or leave it,0,negative,Frustration,negative,Home & Kitchen,14,13,medium,4,1,0,en,,negative
1602,The delivery spent a week in the next town over Just putting it out there,the delivery spent a week in the next town over just putting it out there,0,negative,Sarcasm,negative,Clothing,15,15,long,0,1,0,en,,negative
1603,The carrier arrived looking like a puddle .,the carrier arrived looking like a puddle,0,negative,Disappointment,negative,Home & Kitchen,8,7,short,1,1,0,en,,negative
1605,Look The guy got tossed into the neighbors' trash End of story,look the guy got tossed into the neighbors' trash end of story,0,negative,Disappointment,negative,Clothing,12,12,medium,1,1,0,en,,negative
1606,Bruh My shipment got tossed into the neighbor's trash Cheers ok,my shipment got tossed into the neighbor's trash ok,0,negative,Disappointment,negative,Automotive,11,9,medium,0,1,0,en,,negative
1607,Honestly The box arrived looking like a puddle lol,honestly the box arrived looking like a puddle,0,negative,Disappointment,negative,Clothing,9,8,medium,0,1,0,en,,negative
1608,Listen The delivery spent a week in a swamp Oh well .,listen the delivery spent a week in a swamp oh well,0,negative,Disappointment,negative,Electronics,12,11,medium,1,1,0,en,,negative
1609,Okay The carrier arrvied looking like an accordion Cheers wow,okay the carrier arrvied looking like an accordion,0,negative,Disappointment,negative,Home & Kitchen,10,8,medium,1,1,0,en,,negative
1610,The delivery spent a week in an accordion Take it or leave it ok,the delivery spent a week in an accordion take it or leave it ok,0,negative,Sarcasm,negative,Sports & Outdoors,14,14,medium,7,1,0,en,,negative
1611,Okay The delivery spent a week in another state End of story ok,okay the delivery spent a week in another state end of story ok,0,negative,Sarcasm,negative,Electronics,13,13,medium,0,1,0,en,,negative
1613,Look My shipment ended up in the neighbor's trash Anyway tbh,look my shipment ended up in the neighbor's trash,0,negative,Disappointment,negative,Automotive,11,9,medium,2,1,0,en,,negative
1614,listen  the box looked like it visited a swamp make of that what you will,listen the box looked like it visited a swamp make of that what you will,0,negative,Sarcasm,negative,Home & Kitchen,15,15,long,1,1,0,en,,negative
1615,ok so my shipment arrived looking like an accordion whatever smh,ok so my shipment arrived looking like an accordion,0,negative,Frustration,negative,Electronics,11,9,medium,1,1,0,en,,negative
1616,i  guess the package spent a week in a puddle ??,i guess the package spent a week in a puddle,0,negative,Frustration,negative,Automotive,11,10,medium,3,1,0,en,,negative
1617,Honestly The tracking arrived looking like another state Fascinating ??,honestly the tracking arrived looking like another state,0,negative,Disappointment,negative,Home & Kitchen,10,8,medium,3,1,0,en,,negative
1618,Honestly The guy got tossed into a puddle Whatever ok,honestly the guy got tossed into a puddle ok,0,negative,Disappointment,negative,Sports & Outdoors,10,9,medium,2,1,0,en,,negative
1619,I guess The box ended up in another state Fascinating ??,i guess the box ended up in another state,0,negative,Sarcasm,negative,Electronics,11,9,medium,3,1,0,en,,negative
1620,The carrier spent a week in the next town over Just putting ti out there tbh,the carrier spent a week in the next town over just putting ti out there,0,negative,Frustration,negative,Sports & Outdoors,16,15,long,0,1,0,en,,negative
1621,look the box arrived looking like a puddlea nyway hmm,look the box arrived looking like a puddlea nyway,0,negative,Frustration,negative,Clothing,10,9,medium,1,1,0,en,,negative
1622,first off the carrier got tossed into a swamp cheers tbh,first off the carrier got tossed into a swamp,0,negative,Frustration,negative,Automotive,11,9,medium,5,1,0,en,,negative
1623,if im being real my shipment was left near a puddle yeah,if im being real my shipment was left near a puddle,0,negative,Sarcasm,negative,Electronics,12,11,medium,1,1,0,en,,negative
1625,wow the guy looked like it visited an accordion hmm,the guy looked like it visited an accordion,0,negative,Disappointment,negative,Automotive,10,8,medium,3,1,0,en,,negative
1628,I guess My shipment looked like it visited a swamp tbh,i guess my shipment looked like it visited a swamp,0,negative,Frustration,negative,Sports & Outdoors,11,10,medium,0,1,0,en,,negative
1629,Okay My shipment got tossed into the next town over wow,okay my shipment got tossed into the next town over,0,negative,Sarcasm,negative,Electronics,11,10,medium,2,1,0,en,,negative
1630,The  carrier ended up in a puddle !!,the carrier ended up in a puddle,0,negative,Frustration,negative,Electronics,8,7,short,8,1,0,en,,negative
1631,First off My shipment ended up in an accordion lol,first off my shipment ended up in an accordion,0,negative,Frustration,negative,Electronics,10,9,medium,6,1,0,en,,negative
1632,The  carrier got tossed into the next town over Make of that what you will ??,the carrier got tossed into the next town over make of that what you will,0,negative,Sarcasm,negative,Home & Kitchen,16,15,long,2,1,0,en,,negative
1633,The gyu spent a week in a warzone Yup wow,the gyu spent a week in a warzone,0,negative,Disappointment,negative,Clothing,10,8,medium,2,1,0,en,,negative
1634,honestly the package looked like it visited an accordion yup ??,honestly the package looked like it visited an accordion,0,negative,Sarcasm,negative,Home & Kitchen,11,9,medium,1,1,0,en,,negative
1635,listen the package arrived looking like the next town over tbh,listen the package arrived looking like the next town over,0,negative,Sarcasm,negative,Clothing,11,10,medium,0,1,0,en,,negative
1636,Ok so The package was left near the neighbor's trash hmm,ok so the package was left near the neighbor's trash,0,negative,Sarcasm,negative,Electronics,11,10,medium,1,1,0,en,,negative
1637,Well The delivery looked like it visited a puddle tbh,well the delivery looked like it visited a puddle,0,negative,Sarcasm,negative,Clothing,10,9,medium,2,1,0,en,,negative
1638,bruh the box went to the next town over just putting it out there tbh,the box went to the next town over just putting it out there,0,negative,Sarcasm,negative,Automotive,15,13,medium,0,1,0,en,,negative
1639,My shipment spent a week in a swamp Oh well wow,my shipment spent a week in a swamp oh well,0,negative,Frustration,negative,Home & Kitchen,11,10,medium,1,1,0,en,,negative
1640,The guy went to the enighbor's trash Fascinating smh,the guy went to the enighbor's trash,0,negative,Sarcasm,negative,Automotive,9,7,short,2,1,0,en,,negative
1641,Honestly The box spent a week in the next town over Take it or leave it hmm,honestly the box spent a week in the next town over take it or leave it,0,negative,Disappointment,negative,Sports & Outdoors,17,16,long,0,1,0,en,,negative
1642,I guess The delivery looked like it visited the next town over Yup lol,i guess the delivery looked like it visited the next town over,0,negative,Sarcasm,negative,Sports & Outdoors,14,12,medium,2,1,0,en,,negative
1643,look  the carrier went to an accordion cheers,look the carrier went to an accordion,0,negative,Disappointment,negative,Home & Kitchen,8,7,short,0,1,0,en,,negative
1644,First off The carrier went to a swamp Make of that what you will !!,first off the carrier went to a swamp make of that what you will,0,negative,Disappointment,negative,Home & Kitchen,15,14,medium,0,1,0,en,,negative
1645,The package was left near a warzone Oh well hmm,the package was left near a warzone oh well,0,negative,Disappointment,negative,Clothing,10,9,medium,1,1,0,en,,negative
1647,Bruh The box got tossed into an accordion .,the box got tossed into an accordion,0,negative,Disappointment,negative,Automotive,9,7,short,1,1,0,en,,negative
1648,my shipment spent  aweek in an accordion smh,my shipment spent aweek in an accordion,0,negative,Frustration,negative,Automotive,8,7,short,1,1,0,en,,negative
1649,So The guy arrived looking like the next town over,so the guy arrived looking like the next town over,0,negative,Disappointment,negative,Electronics,10,10,medium,3,1,0,en,,negative
1650,i guess the box was left near the neighbor's trash oh well wow,i guess the box was left near the neighbor's trash oh well,0,negative,Disappointment,negative,Home & Kitchen,13,12,medium,1,1,0,en,,negative
1652,Wow The guy arrived looking like an accordion Take it or leave it yeah,the guy arrived looking like an accordion take it or leave it,0,negative,Frustration,negative,Automotive,14,12,medium,3,1,0,en,,negative
1653,the carrier got tossed into the next town over just putting it out there wow,the carrier got tossed into the next town over just putting it out there,0,negative,Disappointment,negative,Automotive,15,14,medium,0,1,0,en,,negative
1654,the package went to a swamp end of story tbh,the package went to a swamp end of story,0,negative,Frustration,negative,Home & Kitchen,10,9,medium,0,1,0,en,,negative
1655,So The guy got tossed into the next town over Whateevr tbh,so the guy got tossed into the next town over whateevr,0,negative,Frustration,negative,Electronics,12,11,medium,2,1,0,en,,negative
1658,so my shipment ended up in a puddle oh well,so my shipment ended up in a puddle oh well,0,negative,Sarcasm,negative,Automotive,10,10,medium,0,1,0,en,,negative
1659,So The box arrived lookign like a puddle hmm,so the box arrived lookign like a puddle,0,negative,Sarcasm,negative,Home & Kitchen,9,8,medium,0,1,0,en,,negative
1660,the tracking arrived looking like a puddle anyway,the tracking arrived looking like a puddle,0,negative,Frustration,negative,Automotive,8,7,short,2,1,0,en,,negative
1661,So The carrier looked like it visited another state Just putting it out there wow,so the carrier looked like it visited another state just putting it out there,0,negative,Frustration,negative,Automotive,15,14,medium,3,1,0,en,,negative
1662,Well The guy arrived looking like another state End of story wow,well the guy arrived looking like another state end of story,0,negative,Sarcasm,negative,Electronics,12,11,medium,0,1,0,en,,negative
1663,I guess The tracking got tossed into the neighbors trash Yup lol,i guess the tracking got tossed into the neighbors trash,0,negative,Sarcasm,negative,Clothing,12,10,medium,0,1,0,en,,negative
1664,honestly the box looked like it visited a warzone oh well smh,honestly the box looked like it visited a warzone oh well,0,negative,Frustration,negative,Electronics,12,11,medium,1,1,0,en,,negative
1665,So My shipment was left near an accordion Yup,so my shipment was left near an accordion,0,negative,Frustration,negative,Sports & Outdoors,9,8,medium,1,1,0,en,,negative
1666,The tracking was left near a swamp Fascinating ok,the tracking was left near a swamp ok,0,negative,Sarcasm,negative,Sports & Outdoors,9,8,medium,0,1,0,en,,negative
1667,Look My shipment got tossed into another state wow,look my shipment got tossed into another state,0,negative,Sarcasm,negative,Clothing,9,8,medium,0,1,0,en,,negative
1668,Right so The engineers successfully functions as basic usability Make of that what you will wow,right so the engineers successfully functions as basic usability make of that what you will,0,negative,Frustration,negative,Home & Kitchen,16,15,long,4,1,0,en,,negative
1670,Ok so This machine has a very unique way of ignoring a physical object !!,ok so this machine has a very unique way of ignoring a physical object,0,negative,Sarcasm,negative,Electronics,15,14,medium,1,1,0,en,,negative
1671,The design team succsesfully functions as a physical object !!,the design team succsesfully functions as a physical object,0,negative,Disappointment,negative,Sports & Outdoors,10,9,medium,0,1,0,en,,negative
1672,Honestly  This kit has a very unique way of ignoring basic usability ok,honestly this kit has a very unique way of ignoring basic usability ok,0,negative,Disappointment,negative,Sports & Outdoors,13,13,medium,0,1,0,en,,negative
1673,First off The entire thing turned into modern art instead of doing what it should Make of that what you will,first off the entire thing turned into modern art instead of doing what it should make of that what you will,0,negative,Disappointment,negative,Automotive,21,21,long,0,1,0,en,,negative
1674,Well  The design team met my absolute lowest expectations for doing what it should,well the design team met my absolute lowest expectations for doing what it should,0,negative,Disappointment,negative,Home & Kitchen,14,14,medium,2,1,0,en,,negative
1675,bruh the engineers met my absolute lowest expectations for a physical object whatever .,the engineers met my absolute lowest expectations for a physical object,0,negative,Frustration,negative,Automotive,14,11,medium,5,1,0,en,,negative
1676,this specific model successfully functions as doing what it should !!,this specific model successfully functions as doing what it should,0,negative,Frustration,negative,Home & Kitchen,11,10,medium,5,1,0,en,,negative
1677,If  im being real The design team met my absolute lowest expectations for a paperweight,if im being real the design team met my absolute lowest expectations for a paperweight,0,negative,Frustration,negative,Sports & Outdoors,15,15,long,4,1,0,en,,negative
1678,this specific model made some interesting choices regarding basic usability yeah,this specific model made some interesting choices regarding basic usability,0,negative,Sarcasm,negative,Sports & Outdoors,11,10,medium,4,1,0,en,,negative
1681,This hardware successfully functions as basic usability lol,this hardware successfully functions as basic usability,0,negative,Sarcasm,negative,Automotive,8,7,short,2,1,0,en,,negative
1682,Listen The entire thing met my absolute lowest expectations for a physical object tbh,listen the entire thing met my absolute lowest expectations for a physical object,0,negative,Disappointment,negative,Electronics,14,13,medium,7,1,0,en,,negative
1683,this specific model has a very unique way of ignoring basic usabiilty make of that what you will !!,this specific model has a very unique way of ignoring basic usabiilty make of that what you will,0,negative,Sarcasm,negative,Clothing,19,18,long,3,1,0,en,,negative
1684,The entire thing made some interestin gchoices regarding a paperweight Fascinating yeah,the entire thing made some interestin gchoices regarding a paperweight,0,negative,Sarcasm,negative,Clothing,12,10,medium,6,1,0,en,,negative
1685,If im being real The design team made some interesting choices regarding a paperweight Whatever !!,if im being real the design team made some interesting choices regarding a paperweight,0,negative,Disappointment,negative,Home & Kitchen,16,14,medium,0,1,0,en,,negative
1686,honestly  the engineers turned into modern art instead of a paperweight !!,honestly the engineers turned into modern art instead of a paperweight,0,negative,Sarcasm,negative,Sports & Outdoors,12,11,medium,10,1,0,en,,negative
1687,First off This component met my absolute lowest expectations for doing what it should Cheers,first off this component met my absolute lowest expectations for doing what it should,0,negative,Sarcasm,negative,Automotive,15,14,medium,0,1,0,en,,negative
1688,the  entire thing met my absolute lowest expectations for a paperweight ok,the entire thing met my absolute lowest expectations for a paperweight ok,0,negative,Disappointment,negative,Sports & Outdoors,12,12,medium,1,1,0,en,,negative
1690,honestly this gear successfully functions as a physical object whatever smh,honestly this gear successfully functions as a physical object,0,negative,Disappointment,negative,Sports & Outdoors,11,9,medium,0,1,0,en,,negative
1692,The design team successfully functions as doing what it should !!,the design team successfully functions as doing what it should,0,negative,Frustration,negative,Automotive,11,10,medium,1,1,0,en,,negative
1693,Wow This material made some interesting choices regarding a paperweight Just putting it out there smh,this material made some interesting choices regarding a paperweight just putting it out there,0,negative,Frustration,negative,Clothing,16,14,medium,0,1,0,en,,negative
1694,look the engineers turned into modern art instead of a physical object wow,look the engineers turned into modern art instead of a physical object,0,negative,Frustration,negative,Electronics,13,12,medium,0,1,0,en,,negative
1695,this specific moedl made some interesting choices regarding basic usability hmm,this specific moedl made some interesting choices regarding basic usability,0,negative,Frustration,negative,Clothing,11,10,medium,0,1,0,en,,negative
1696,Bruh The entire thing has a very unique way of ignoring a physical object,the entire thing has a very unique way of ignoring a physical object,0,negative,Sarcasm,negative,Clothing,14,13,medium,1,1,0,en,,negative
1697,Right s oThe engineers made some interesting choices regarding a paperweight Oh well wow,right s othe engineers made some interesting choices regarding a paperweight oh well,0,negative,Frustration,negative,Electronics,14,13,medium,2,1,0,en,,negative
1698,The engineers successfully fucntions as the laws of physics Oh well ??,the engineers successfully fucntions as the laws of physics oh well,0,negative,Disappointment,negative,Clothing,12,11,medium,0,1,0,en,,negative
1699,I  guess This specific model turned into modern art instead of a physical object lol,i guess this specific model turned into modern art instead of a physical object,0,negative,Disappointment,negative,Sports & Outdoors,15,14,medium,0,1,0,en,,negative
1700,This specific model made some interesting choices regarding the laws of physics Just putting it out there smh,this specific model made some interesting choices regarding the laws of physics just putting it out there,0,negative,Sarcasm,negative,Automotive,18,17,long,5,1,0,en,,negative
1701,listen  the engineers turned into modern art instead of basic usability tbh,listen the engineers turned into modern art instead of basic usability,0,negative,Sarcasm,negative,Automotive,12,11,medium,4,1,0,en,,negative
1702,i guess this specific model has a very unique way of ignoring a paperweight oh well,i guess this specific model has a very unique way of ignoring a paperweight oh well,0,negative,Frustration,negative,Clothing,16,16,long,2,1,0,en,,negative
1703,this unit made some interesting choices regarding a physical object end of story lol,this unit made some interesting choices regarding a physical object end of story,0,negative,Disappointment,negative,Automotive,14,13,medium,2,1,0,en,,negative
1705,if im being real this gizmo has a very unique way of ignoring basic usbaility take it or leave it ok,if im being real this gizmo has a very unique way of ignoring basic usbaility take it or leave it ok,0,negative,Disappointment,negative,Electronics,21,21,long,0,1,0,en,,negative
1706,If im being real The entire thing made some interesting choices regarding doing what it should Fascinating lol,if im being real the entire thing made some interesting choices regarding doing what it should,0,negative,Frustration,negative,Clothing,18,16,long,0,1,0,en,,negative
1707,if  im being real the entire thing turned into modern art instead of basic usability anyway ok,if im being real the entire thing turned into modern art instead of basic usability ok,0,negative,Sarcasm,negative,Electronics,17,16,long,1,1,0,en,,negative
1708,i guess the entire thing successfully functions as a paperweight,i guess the entire thing successfully functions as a paperweight,0,negative,Frustration,negative,Clothing,10,10,medium,0,1,0,en,,negative
1709,right so the design team met my absolute lowest expectations for a physical object yup ok,right so the design team met my absolute lowest expectations for a physical object ok,0,negative,Frustration,negative,Automotive,16,15,long,0,1,0,en,,negative
1710,So This appliance made some interesting choices regarding the laws of physics Anyway tbh,so this appliance made some interesting choices regarding the laws of physics,0,negative,Sarcasm,negative,Home & Kitchen,14,12,medium,2,1,0,en,,negative
1711,Ok so This specific model turned into modern art instead of basic usability Just putitng it out there,ok so this specific model turned into modern art instead of basic usability just putitng it out there,0,negative,Disappointment,negative,Automotive,18,18,long,0,1,0,en,,negative
1712,look this specific model turned into modern art instead of basic usability smh,look this specific model turned into modern art instead of basic usability,0,negative,Sarcasm,negative,Electronics,13,12,medium,0,1,0,en,,negative
1713,the entire thing met my absolute lowest expectations for a physical object just putting it out there yeah,the entire thing met my absolute lowest expectations for a physical object just putting it out there,0,negative,Disappointment,negative,Sports & Outdoors,18,17,long,0,1,0,en,,negative
1714,This item has a very unique way of ignoring doing what it should Anyway hmm,this item has a very unique way of ignoring doing what it should,0,negative,Frustration,negative,Clothing,15,13,medium,2,1,0,en,,negative
1715,Well This specific model met my absolute lowest expectations for doing what it should Take it or leave it ok,well this specific model met my absolute lowest expectations for doing what it should take it or leave it ok,0,negative,Disappointment,negative,Electronics,20,20,long,2,1,0,en,,negative
1717,If im being real This object successfully functions as basic usability Yup yeah,if im being real this object successfully functions as basic usability,0,negative,Frustration,negative,Home & Kitchen,13,11,medium,0,1,0,en,,negative
1718,the  engineers turned into modern art instead of a paperweight make of that hwat you will yeah,the engineers turned into modern art instead of a paperweight make of that hwat you will,0,negative,Sarcasm,negative,Clothing,17,16,long,0,1,0,en,,negative
1719,Listen This material has a very unique way of ignoring doing what it should Anyway lol,listen this material has a very unique way of ignoring doing what it should,0,negative,Frustration,negative,Clothing,16,14,medium,5,1,0,en,,negative
1720,Listen  The engineers turned into modern art instead of basic usability Make of that what you will hmm,listen the engineers turned into modern art instead of basic usability make of that what you will,0,negative,Sarcasm,negative,Clothing,18,17,long,1,1,0,en,,negative
1721,okay the entire thing successfully functions as the laws of physics take it or leave it yeah,okay the entire thing successfully functions as the laws of physics take it or leave it,0,negative,Frustration,negative,Clothing,17,16,long,0,1,0,en,,negative
1722,Look The engineers successfully functions as a physical object Whatever smh,look the engineers successfully functions as a physical object,0,negative,Sarcasm,negative,Clothing,11,9,medium,6,1,0,en,,negative
1723,wow this material made some interesting choices regarding a physical object smh,this material made some interesting choices regarding a physical object,0,negative,Frustration,negative,Clothing,12,10,medium,0,1,0,en,,negative
1724,The engineers turned into modern art instead of a paperweight Yup tbh,the engineers turned into modern art instead of a paperweight,0,negative,Sarcasm,negative,Electronics,12,10,medium,1,1,0,en,,negative
1725,First off This specific model has a very unique way of ignoring basic usability Take it or leave it smh,first off this specific model has a very unique way of ignoring basic usability take it or leave it,0,negative,Sarcasm,negative,Automotive,20,19,long,0,1,0,en,,negative
1726,Honestly The engineers successfully functions as the laws of physics,honestly the engineers successfully functions as the laws of physics,0,negative,Disappointment,negative,Automotive,10,10,medium,0,1,0,en,,negative
1728,this fixture met my absolute lowest expectations for a physical object smh,this fixture met my absolute lowest expectations for a physical object,0,negative,Sarcasm,negative,Home & Kitchen,12,11,medium,1,1,0,en,,negative
1729,the entire thing successfully functions as the laws of physics oh well,the entire thing successfully functions as the laws of physics oh well,0,negative,Frustration,negative,Electronics,12,12,medium,3,1,0,en,,negative
1730,First off This fabric made some interesting choices regarding a physical object ??,first off this fabric made some interesting choices regarding a physical object,0,negative,Frustration,negative,Clothing,13,12,medium,1,1,0,en,,negative
1731,The entire thing turned into modern art instead of the laws of physics Whatever yeah,the entire thing turned into modern art instead of the laws of physics,0,negative,Disappointment,negative,Sports & Outdoors,15,13,medium,3,1,0,en,,negative
1732,The  entire thing met my absolute lowest expectations for basic usability Just putting it out there ok,the entire thing met my absolute lowest expectations for basic usability just putting it out there ok,0,negative,Disappointment,negative,Automotive,17,17,long,2,1,0,en,,negative
1733,i guess the design team met my absolute lowest expectations for a paperweight,i guess the design team met my absolute lowest expectations for a paperweight,0,negative,Sarcasm,negative,Clothing,13,13,medium,0,1,0,en,,negative
1735,the entire thing made some interestingc hoices regarding basic usability hmm,the entire thing made some interestingc hoices regarding basic usability,0,negative,Frustration,negative,Automotive,11,10,medium,3,1,0,en,,negative
1738,The entire thing made some interesting choices regarding basic usability Oh well ??,the entire thing made some interesting choices regarding basic usability oh well,0,negative,Frustration,negative,Clothing,13,12,medium,2,1,0,en,,negative
1739,Bruh This specific model successfully functions as a physical object Whatever,this specific model successfully functions as a physical object,0,negative,Frustration,negative,Home & Kitchen,11,9,medium,3,1,0,en,,negative
1740,Okay The engineers met my absolute lowest expectations for basic usability Just putting it out there !!,okay the engineers met my absolute lowest expectations for basic usability just putting it out there,0,negative,Disappointment,negative,Automotive,17,16,long,1,1,0,en,,negative
1742,The design team has a very unique way of ignoring basic usability Cheers hmm,the design team has a very unique way of ignoring basic usability,0,negative,Frustration,negative,Home & Kitchen,14,12,medium,4,1,0,en,,negative
1743,okay this machine met my absolute lowest expectations for a paperweight yup smh,okay this machine met my absolute lowest expectations for a paperweight,0,negative,Disappointment,negative,Electronics,13,11,medium,5,1,0,en,,negative
1744,The design team turned into modern art instead of doing what it should hmm,the design team turned into modern art instead of doing what it should,0,negative,Sarcasm,negative,Automotive,14,13,medium,1,1,0,en,,negative
1745,I guess The design team turned into modern art instead of a physical object Make of that what you will .,i guess the design team turned into modern art instead of a physical object make of that what you will,0,negative,Disappointment,negative,Home & Kitchen,21,20,long,3,1,0,en,,negative
