id,text,text_clean,label,sentiment_label,emotion,emotion_group,category,word_count,word_count_clean,length_bucket,helpfulness_score,implicit_flag,is_spam,language,manual_label_normalized,vader_label,vader_compound,vader_pos_conf,vader_neu_conf,vader_neg_conf,transformer_label,transformer_confidence,transformer_score
13915,So The person on the phone resolved the thing wihtout putting me on hold yeah,so the person on the phone resolved the thing wihtout putting me on hold,2,positive,Amusement,positive,Home & Kitchen,15,14,medium,1,1,0,en,positive,positive,0.1779,0.116,0.884,0.0,negative,0.9981485605239868,-0.9981485605239868
13916,Ok so The person on the phone resolved the thing without puttin gme on hold hmm,ok so the person on the phone resolved the thing without puttin gme on hold,2,positive,Satisfaction,positive,Clothing,16,15,long,2,1,0,en,positive,positive,0.4404,0.231,0.769,0.0,positive,0.9255265593528748,0.9255265593528748
13917,Well The help team provided an actual human response to putting me on hold Fascinating,well the help team provided an actual human response to putting me on hold,2,positive,Relief,positive,Sports & Outdoors,15,14,medium,4,1,0,en,positive,positive,0.5859,0.286,0.714,0.0,positive,0.991310715675354,0.991310715675354
13919,ok  so the email support didnt transfer me to my specific question just putting it out there,ok so the email support didnt transfer me to my specific question just putting it out there,2,positive,Satisfaction,positive,Electronics,17,17,long,2,1,0,en,positive,positive,0.6326,0.256,0.744,0.0,negative,0.9913681149482727,-0.9913681149482727
13920,Okay The chat representative didn't transfer me to putting me on hold Make of that what you will yeah,okay the chat representative didn't transfer me to putting me on hold make of that what you will,2,positive,Relief,positive,Sports & Outdoors,19,18,long,1,1,0,en,positive,positive,0.2263,0.101,0.899,0.0,positive,0.7860603928565979,0.7860603928565979
13923,Ok so The agent didn't make me listen to five different departments .,ok so the agent didn't make me listen to five different departments,2,positive,Satisfaction,positive,Home & Kitchen,13,12,medium,2,1,0,en,positive,positive,0.296,0.167,0.833,0.0,negative,0.5666612982749939,-0.5666612982749939
13924,Look The email support resolved the thing without my specific question yeah,look the email support resolved the thing without my specific question,2,positive,Satisfaction,positive,Automotive,12,11,medium,3,1,0,en,positive,positive,0.5267,0.328,0.672,0.0,negative,0.9881447553634644,-0.9881447553634644
13925,The person on the phone provided an actual human response to robotic elevator music Take it or leave it !!,the person on the phone provided an actual human response to robotic elevator music take it or leave it,2,positive,Amusement,positive,Sports & Outdoors,20,19,long,4,1,0,en,positive,negative,-0.0516,0.0,0.938,0.062,negative,0.9976004958152771,-0.9976004958152771
13927,Okay The help team didn't transfer me to my specific question Whatever lol,okay the help team didn't transfer me to my specific question,2,positive,Relief,positive,Sports & Outdoors,13,11,medium,3,1,0,en,positive,positive,0.5574,0.338,0.662,0.0,negative,0.9808081388473511,-0.9808081388473511
13928,Listen  The help team didnt make me listen to a real human being Oh well yeah,listen the help team didnt make me listen to a real human being oh well,2,positive,Amusement,positive,Automotive,16,15,long,0,1,0,en,positive,positive,0.5859,0.286,0.714,0.0,negative,0.9893017411231995,-0.9893017411231995
13929,the chat representative didn't transfer me to putting me on hold anyway ok,the chat representative didn't transfer me to putting me on hold ok,2,positive,Relief,positive,Electronics,13,12,medium,1,1,0,en,positive,positive,0.296,0.167,0.833,0.0,negative,0.9944425225257874,-0.9944425225257874
13930,If im being real The help team resolved the thing without a real human being ok,if im being real the help team resolved the thing without a real human being ok,2,positive,Satisfaction,positive,Sports & Outdoors,16,16,long,4,1,0,en,positive,positive,0.6808,0.355,0.645,0.0,negative,0.9978139400482178,-0.9978139400482178
13931,Honestly  The agent resolved the thing without my specific question Whatever lol,honestly the agent resolved the thing without my specific question,2,positive,Amusement,positive,Sports & Outdoors,12,10,medium,5,1,0,en,positive,positive,0.5719,0.37,0.63,0.0,positive,0.9793727993965149,0.9793727993965149
13932,the help team didn't make me listen to robotic elevator music take it or leave it !!,the help team didn't make me listen to robotic elevator music take it or leave it,2,positive,Satisfaction,positive,Sports & Outdoors,17,16,long,0,1,0,en,positive,positive,0.3612,0.151,0.782,0.067,negative,0.9869850277900696,-0.9869850277900696
13933,Ok  so The chat representative provided an actual human response to robotic elevator music ??,ok so the chat representative provided an actual human response to robotic elevator music,2,positive,Satisfaction,positive,Home & Kitchen,15,14,medium,1,1,0,en,positive,positive,0.296,0.145,0.855,0.0,positive,0.982193112373352,0.982193112373352
13934,If im being real The help team resolved the thing without robotic elevator music Fascinating !!,if im being real the help team resolved the thing without robotic elevator music,2,positive,Satisfaction,positive,Clothing,16,14,medium,0,1,0,en,positive,positive,0.5267,0.268,0.732,0.0,negative,0.9754126071929932,-0.9754126071929932
13936,honestly the help team provided an actual human response to five different departments tbh,honestly the help team provided an actual human response to five different departments,2,positive,Satisfaction,positive,Automotive,14,13,medium,1,1,0,en,positive,positive,0.6908,0.341,0.659,0.0,positive,0.998263418674469,0.998263418674469
13937,Look The person on the phone didn't make me listen to robotic elevator music Whatever ??,look the person on the phone didn't make me listen to robotic elevator music,2,positive,Amusement,positive,Automotive,16,14,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,negative,0.9965977072715759,-0.9965977072715759
13938,the chat representative didnt make me listen to five different departments anyway,the chat representative didnt make me listen to five different departments,2,positive,Satisfaction,positive,Automotive,12,11,medium,5,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,negative,0.9975323677062988,-0.9975323677062988
13939,right so the email support provided an actual human response to five different departments take ito r leave it .,right so the email support provided an actual human response to five different departments take ito r leave it,2,positive,Amusement,positive,Clothing,20,19,long,0,1,0,en,positive,positive,0.4144,0.147,0.794,0.06,negative,0.9886278510093689,-0.9886278510093689
13940,the help team provided an actual human response to robotic elevator msuic take it or leave it,the help team provided an actual human response to robotic elevator msuic take it or leave it,2,positive,Relief,positive,Clothing,17,17,long,0,1,0,en,positive,positive,0.3612,0.143,0.794,0.063,negative,0.9572492837905884,-0.9572492837905884
13941,listen  the help team didn't transfer me to putting me on hold !!,listen the help team didn't transfer me to putting me on hold,2,positive,Relief,positive,Clothing,13,12,medium,0,1,0,en,positive,positive,0.4019,0.197,0.803,0.0,negative,0.956232488155365,-0.956232488155365
13942,Bruh The chat representative actually spoke to me like fiev different departments Cheers wow,the chat representative actually spoke to me like fiev different departments,2,positive,Amusement,positive,Sports & Outdoors,14,11,medium,2,1,0,en,positive,positive,0.3612,0.2,0.8,0.0,positive,0.8814558386802673,0.8814558386802673
13943,The person on the phone actually spoke to me like five different departments Yup wow 763,the person on the phone actually spoke to me like five different departments 763,2,positive,Amusement,positive,Sports & Outdoors,16,14,medium,3,1,0,en,positive,positive,0.3612,0.161,0.839,0.0,negative,0.9723882675170898,-0.9723882675170898
13944,So  The help team resolved the thing without a real human being Make of that what you will wow,so the help team resolved the thing without a real human being make of that what you will,2,positive,Amusement,positive,Automotive,19,18,long,2,1,0,en,positive,positive,0.5688,0.238,0.762,0.0,negative,0.9786952137947083,-0.9786952137947083
13945,The email support didn't transfer me to a real human being lol,the email support didn't transfer me to a real human being,2,positive,Relief,positive,Electronics,12,11,medium,0,1,0,en,positive,positive,0.4019,0.231,0.769,0.0,negative,0.999671459197998,-0.999671459197998
13946,the agent provided an actual human response to five different departments smh,the agent provided an actual human response to five different departments,2,positive,Satisfaction,positive,Sports & Outdoors,12,11,medium,2,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,positive,0.9971649050712585,0.9971649050712585
13947,if im being real the help team provided an actual human response to a real human being oh well tbh,if im being real the help team provided an actual human response to a real human being oh well,2,positive,Amusement,positive,Home & Kitchen,20,19,long,1,1,0,en,positive,positive,0.5859,0.231,0.769,0.0,positive,0.7631843686103821,0.7631843686103821
13948,first  off the agent didn't transfer me to my specific question ok,first off the agent didn't transfer me to my specific question ok,2,positive,Relief,positive,Clothing,12,12,medium,2,1,0,en,positive,positive,0.296,0.167,0.833,0.0,negative,0.9944416880607605,-0.9944416880607605
13949,If im being real The email support provided an actual human response to a real human being,if im being real the email support provided an actual human response to a real human being,2,positive,Satisfaction,positive,Sports & Outdoors,17,17,long,0,1,0,en,positive,positive,0.4019,0.153,0.847,0.0,negative,0.9860121607780457,-0.9860121607780457
13950,Look The person on the phone didnt transfer me to my specific question !!,look the person on the phone didnt transfer me to my specific question,2,positive,Amusement,positive,Electronics,14,13,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,negative,0.9978923201560974,-0.9978923201560974
13951,first off the email support resolved the thing without five different departments hmm,first off the email support resolved the thing without five different departments,2,positive,Relief,positive,Sports & Outdoors,13,12,medium,1,1,0,en,positive,positive,0.5267,0.306,0.694,0.0,negative,0.9884886145591736,-0.9884886145591736
13952,okay the person on the phone provided an actual human response to robotic elevator music anyway,okay the person on the phone provided an actual human response to robotic elevator music,2,positive,Relief,positive,Electronics,16,15,long,1,1,0,en,positive,positive,0.2263,0.119,0.881,0.0,negative,0.9014280438423157,-0.9014280438423157
13953,Well The help team provided an actual human response to putting me on hold Oh well hmm,well the help team provided an actual human response to putting me on hold oh well,2,positive,Amusement,positive,Sports & Outdoors,17,16,long,0,1,0,en,positive,positive,0.7096,0.347,0.653,0.0,positive,0.9932445883750916,0.9932445883750916
13954,If im being real The help team didn't transfer me to five different departments lol,if im being real the help team didn't transfer me to five different departments,2,positive,Relief,positive,Home & Kitchen,15,14,medium,0,1,0,en,positive,positive,0.4019,0.172,0.828,0.0,negative,0.9817011952400208,-0.9817011952400208
13955,I  guess The email support provided an actual human response to putting me on hold Make of that what you will,i guess the email support provided an actual human response to putting me on hold make of that what you will,2,positive,Relief,positive,Home & Kitchen,21,21,long,1,1,0,en,positive,positive,0.4019,0.124,0.876,0.0,negative,0.8656216859817505,-0.8656216859817505
13957,well  the chat representative provided an actual human response to putting me on hold yup wow,well the chat representative provided an actual human response to putting me on hold,2,positive,Amusement,positive,Home & Kitchen,16,14,medium,3,1,0,en,positive,positive,0.2732,0.139,0.861,0.0,positive,0.987154483795166,0.987154483795166
13959,bruh the agent didnt transfer me to putting me on hold cheers hmm,the agent didnt transfer me to putting me on hold,2,positive,Relief,positive,Automotive,13,10,medium,3,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,negative,0.9851716160774231,-0.9851716160774231
13960,the person on the phone resolved the thing without my specific question end of story,the person on the phone resolved the thing without my specific question end of story,2,positive,Relief,positive,Clothing,15,15,long,0,1,0,en,positive,positive,0.1779,0.108,0.892,0.0,negative,0.9947789907455444,-0.9947789907455444
13961,I guess The agent provided an actual human response to my specific question Cheers ??,i guess the agent provided an actual human response to my specific question,2,positive,Amusement,positive,Automotive,15,13,medium,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,negative,0.9960873126983643,-0.9960873126983643
13962,Okay The help team resolved the thing without putting me on hold !!,okay the help team resolved the thing without putting me on hold,2,positive,Satisfaction,positive,Home & Kitchen,13,12,medium,4,1,0,en,positive,positive,0.6486,0.412,0.588,0.0,positive,0.9980461597442627,0.9980461597442627
13963,Ok so The email support resolved the thing without five different departments Make of that what you will,ok so the email support resolved the thing without five different departments make of that what you will,2,positive,Satisfaction,positive,Electronics,18,18,long,6,1,0,en,positive,positive,0.7063,0.314,0.686,0.0,positive,0.9806884527206421,0.9806884527206421
13965,Right so The help team provided an actual human response to robotic elevator music Oh well wow,right so the help team provided an actual human response to robotic elevator music oh well,2,positive,Relief,positive,Sports & Outdoors,17,16,long,1,1,0,en,positive,positive,0.6222,0.266,0.734,0.0,positive,0.8909479975700378,0.8909479975700378
13966,Honestly The agent didnt transfer me to my specific question wow,honestly the agent didnt transfer me to my specific question,2,positive,Amusement,positive,Sports & Outdoors,11,10,medium,1,1,0,en,positive,positive,0.4588,0.25,0.75,0.0,negative,0.9796507358551025,-0.9796507358551025
13969,the  email support didn't transfer me to robotic elevator music whatever smh,the email support didn't transfer me to robotic elevator music,2,positive,Relief,positive,Automotive,12,10,medium,2,1,0,en,positive,positive,0.4019,0.231,0.769,0.0,negative,0.9878847002983093,-0.9878847002983093
13970,listen the chat representative didn't transfer me to robotic elevator music make of that what you will hmm,listen the chat representative didn't transfer me to robotic elevator music make of that what you will,2,positive,Satisfaction,positive,Clothing,18,17,long,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,positive,0.5736144185066223,0.5736144185066223
13971,the chat representtaive resolved the thing without five different departments !!,the chat representtaive resolved the thing without five different departments,2,positive,Satisfaction,positive,Electronics,11,10,medium,0,1,0,en,positive,positive,0.1779,0.159,0.841,0.0,positive,0.6267105937004089,0.6267105937004089
13972,So The person on the phone resolved the thing without putting me on hold wow,so the person on the phone resolved the thing without putting me on hold,2,positive,Amusement,positive,Sports & Outdoors,15,14,medium,1,1,0,en,positive,positive,0.1779,0.116,0.884,0.0,positive,0.7743065357208252,0.7743065357208252
13974,Wow The email support didn't make me listen to a real human being End of story !!,the email support didn't make me listen to a real human being end of story,2,positive,Satisfaction,positive,Automotive,17,15,long,1,1,0,en,positive,positive,0.4019,0.172,0.828,0.0,negative,0.9983215928077698,-0.9983215928077698
13975,well the person on the phone didn't transfer me to my specific question yup ??,well the person on the phone didn't transfer me to my specific question,2,positive,Relief,positive,Sports & Outdoors,15,13,medium,0,1,0,en,positive,positive,0.2732,0.149,0.851,0.0,negative,0.9932842254638672,-0.9932842254638672
13976,bruh the agent resolevd the thing without my specific question !!,the agent resolevd the thing without my specific question,2,positive,Relief,positive,Home & Kitchen,11,9,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,negative,0.950524628162384,-0.950524628162384
13977,Well The help team didn't transfer me to my specific question Yup ??,well the help team didn't transfer me to my specific question,2,positive,Amusement,positive,Electronics,13,11,medium,0,1,0,en,positive,positive,0.5859,0.348,0.652,0.0,negative,0.9933211207389832,-0.9933211207389832
13978,Listen  The chat representative provided an actual human response to putting me on hold Anyway .,listen the chat representative provided an actual human response to putting me on hold,2,positive,Relief,positive,Automotive,16,14,medium,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,positive,0.9552496671676636,0.9552496671676636
13979,the agent provided an actual human ersponse to a real human being oh well,the agent provided an actual human ersponse to a real human being oh well,2,positive,Relief,positive,Electronics,14,14,medium,0,1,0,en,positive,positive,0.2732,0.149,0.851,0.0,positive,0.9951910972595215,0.9951910972595215
13980,so the email support resolved the thing without five different departments whatever wow,so the email support resolved the thing without five different departments,2,positive,Relief,positive,Electronics,13,11,medium,1,1,0,en,positive,positive,0.5667,0.341,0.659,0.0,negative,0.9882287979125977,-0.9882287979125977
13981,the email support provided an actual human response to a real human being just putting it out there,the email support provided an actual human response to a real human being just putting it out there,2,positive,Relief,positive,Automotive,18,18,long,4,1,0,en,positive,positive,0.4019,0.144,0.856,0.0,positive,0.9760177135467529,0.9760177135467529
13982,if im being real the help team provided an actual human response to robotic elevator music make of that what you will,if im being real the help team provided an actual human response to robotic elevator music make of that what you will,2,positive,Relief,positive,Home & Kitchen,22,22,long,3,1,0,en,positive,positive,0.4019,0.114,0.886,0.0,positive,0.9963443875312805,0.9963443875312805
13983,the chat representative actually spoke to me liek my specific question oh well hmm,the chat representative actually spoke to me liek my specific question oh well,2,positive,Amusement,positive,Electronics,14,13,medium,13,1,0,en,positive,positive,0.2732,0.149,0.851,0.0,positive,0.6608915328979492,0.6608915328979492
13984,honestly the email support actually spoke to me like robotic elevator music ok,honestly the email support actually spoke to me like robotic elevator music ok,2,positive,Satisfaction,positive,Sports & Outdoors,13,13,medium,3,1,0,en,positive,positive,0.8555,0.536,0.464,0.0,negative,0.9783700108528137,-0.9783700108528137
13985,Ok so The chat representative didn't make me listen to five different departments ??,ok so the chat representative didn't make me listen to five different departments,2,positive,Satisfaction,positive,Automotive,14,13,medium,3,1,0,en,positive,positive,0.296,0.155,0.845,0.0,negative,0.8892132043838501,-0.8892132043838501
13986,the email support didnt transfer me to ym specific question wow,the email support didnt transfer me to ym specific question,2,positive,Satisfaction,positive,Automotive,11,10,medium,2,1,0,en,positive,positive,0.4019,0.231,0.769,0.0,negative,0.9976471066474915,-0.9976471066474915
13987,Honestly  The person on the phone didn't make me listen to five different departments End of story wow,honestly the person on the phone didn't make me listen to five different departments end of story,2,positive,Amusement,positive,Home & Kitchen,18,17,long,0,1,0,en,positive,positive,0.4588,0.158,0.842,0.0,negative,0.9694774150848389,-0.9694774150848389
13989,First off The chat representative resolved the thing without a real human being Oh well tbh,first off the chat representative resolved the thing without a real human being oh well,2,positive,Satisfaction,positive,Electronics,16,15,long,1,1,0,en,positive,positive,0.4215,0.241,0.759,0.0,negative,0.996556282043457,-0.996556282043457
13991,honestly  the email support resolved the thing without five different departments whatever tbh,honestly the email support resolved the thing without five different departments,2,positive,Satisfaction,positive,Electronics,13,11,medium,2,1,0,en,positive,positive,0.7506,0.481,0.519,0.0,positive,0.9846810102462769,0.9846810102462769
13993,if im being real the email support provided an actual human response to putting me on hold ok,if im being real the email support provided an actual human response to putting me on hold ok,2,positive,Relief,positive,Home & Kitchen,18,18,long,0,1,0,en,positive,positive,0.5994,0.234,0.766,0.0,negative,0.984955370426178,-0.984955370426178
13994,I  guess The agent didn't make me listen to robotic elevator music Anyway ??,i guess the agent didn't make me listen to robotic elevator music,2,positive,Amusement,positive,Clothing,14,12,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,negative,0.9983723759651184,-0.9983723759651184
13995,Look The chat representative provided an actual human response to five different departments wow,look the chat representative provided an actual human response to five different departments,2,positive,Amusement,positive,Electronics,14,13,medium,4,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,positive,0.997925877571106,0.997925877571106
13996,the help team provided an actual human response to robotic elevator music take it or leave it hmm,the help team provided an actual human response to robotic elevator music take it or leave it,2,positive,Amusement,positive,Electronics,18,17,long,2,1,0,en,positive,positive,0.3612,0.143,0.794,0.063,negative,0.9530330300331116,-0.9530330300331116
13997,wow the email support didn't make me listen to a real human being just putting it out there,the email support didn't make me listen to a real human being just putting it out there,2,positive,Amusement,positive,Electronics,18,17,long,0,1,0,en,positive,positive,0.4019,0.153,0.847,0.0,negative,0.9942818880081177,-0.9942818880081177
13999,the help team provided an actual human response to my specific question make of that what you will,the help team provided an actual human response to my specific question make of that what you will,2,positive,Satisfaction,positive,Electronics,18,18,long,0,1,0,en,positive,positive,0.4019,0.137,0.863,0.0,positive,0.9987537860870361,0.9987537860870361
14001,So The chat representative didnt transfer me to five different departments Cheers hmm,so the chat representative didnt transfer me to five different departments,2,positive,Amusement,positive,Home & Kitchen,13,11,medium,2,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,negative,0.9939847588539124,-0.9939847588539124
14002,Listen The help team actually spoke to me like putting me on hold wow,listen the help team actually spoke to me like putting me on hold,2,positive,Satisfaction,positive,Electronics,14,13,medium,7,1,0,en,positive,positive,0.6369,0.321,0.679,0.0,positive,0.9465156197547913,0.9465156197547913
14004,Wow The chat representative provided an atcual human response to putting me on hold ??,the chat representative provided an atcual human response to putting me on hold,2,positive,Relief,positive,Electronics,15,13,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,positive,0.9901186227798462,0.9901186227798462
14005,honestly  the email support didn't make me listen to putting me on hold end of story .,honestly the email support didn't make me listen to putting me on hold end of story,2,positive,Amusement,positive,Electronics,17,16,long,1,1,0,en,positive,positive,0.6908,0.289,0.711,0.0,negative,0.9877376556396484,-0.9877376556396484
14007,the help team provided an actual human response to five different departments make of that what you will,the help team provided an actual human response to five different departments make of that what you will,2,positive,Amusement,positive,Home & Kitchen,18,18,long,2,1,0,en,positive,positive,0.4019,0.137,0.863,0.0,positive,0.9993046522140503,0.9993046522140503
14008,If  im being real The help team didn't transfer me to robotic elevator music End of story,if im being real the help team didn't transfer me to robotic elevator music end of story,2,positive,Amusement,positive,Clothing,17,17,long,4,1,0,en,positive,positive,0.4019,0.144,0.856,0.0,negative,0.9967779517173767,-0.9967779517173767
14010,Wow The help team actually spoke to me like my specific questoin ok,the help team actually spoke to me like my specific questoin ok,2,positive,Relief,positive,Clothing,13,12,medium,0,1,0,en,positive,positive,0.7506,0.451,0.549,0.0,positive,0.9941580295562744,0.9941580295562744
14011,The email support provided an actual human response to my specific question Oh well,the email support provided an actual human response to my specific question oh well,2,positive,Satisfaction,positive,Clothing,14,14,medium,3,1,0,en,positive,positive,0.5859,0.286,0.714,0.0,positive,0.9246469736099243,0.9246469736099243
14012,First  off The chat representative resolved the thing without five different departments End of story smh,first off the chat representative resolved the thing without five different departments end of story,2,positive,Amusement,positive,Sports & Outdoors,16,15,long,0,1,0,en,positive,positive,0.1779,0.108,0.892,0.0,negative,0.9797385931015015,-0.9797385931015015
14013,so  the help team actually spoke to me like five different departments !!,so the help team actually spoke to me like five different departments,2,positive,Amusement,positive,Electronics,13,12,medium,0,1,0,en,positive,positive,0.6682,0.354,0.646,0.0,positive,0.9813721179962158,0.9813721179962158
14014,The email support didn't transfer me to a real human being Make of that what you will wow,the email support didn't transfer me to a real human being make of that what you will,2,positive,Satisfaction,positive,Automotive,18,17,long,0,1,0,en,positive,positive,0.4019,0.153,0.847,0.0,negative,0.9979459643363953,-0.9979459643363953
14015,The  agent didnt make me listen to putting me on hold,the agent didnt make me listen to putting me on hold,2,positive,Relief,positive,Sports & Outdoors,11,11,medium,3,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,negative,0.9913390278816223,-0.9913390278816223
14016,The chat representative didn't make me listen to a rael human being lol,the chat representative didn't make me listen to a rael human being,2,positive,Satisfaction,positive,Sports & Outdoors,13,12,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,negative,0.99404376745224,-0.99404376745224
14017,If im being real The email support provided an actual human response to a real human being Oh well wow,if im being real the email support provided an actual human response to a real human being oh well,2,positive,Relief,positive,Electronics,20,19,long,6,1,0,en,positive,positive,0.5859,0.231,0.769,0.0,negative,0.8184809684753418,-0.8184809684753418
14018,The email support didn't make me listen to a real human being .,the email support didn't make me listen to a real human being,2,positive,Amusement,positive,Automotive,13,12,medium,4,1,0,en,positive,positive,0.4019,0.213,0.787,0.0,negative,0.9993139505386353,-0.9993139505386353
14019,The person on the phone resolved the thing without a real human being Just putting it out there !!,the person on the phone resolved the thing without a real human being just putting it out there,2,positive,Amusement,positive,Home & Kitchen,19,18,long,1,1,0,en,positive,positive,0.1779,0.096,0.904,0.0,negative,0.9941851496696472,-0.9941851496696472
14022,The person on the phone didnt transfer me to putting me on hold,the person on the phone didnt transfer me to putting me on hold,2,positive,Satisfaction,positive,Clothing,13,13,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,negative,0.9969795942306519,-0.9969795942306519
14023,The help team didn't transfer me to robtoic elevator music Yup .,the help team didn't transfer me to robtoic elevator music,2,positive,Amusement,positive,Automotive,12,10,medium,4,1,0,en,positive,positive,0.4019,0.231,0.769,0.0,negative,0.994765043258667,-0.994765043258667
14024,Honestly The email support provided an actual human response to a real human being Take it or leave it,honestly the email support provided an actual human response to a real human being take it or leave it,2,positive,Relief,positive,Automotive,19,19,long,2,1,0,en,positive,positive,0.6705,0.26,0.685,0.055,positive,0.9900739192962646,0.9900739192962646
14025,If im being real The chat representative actually spoke to me like putting me on hold,if im being real the chat representative actually spoke to me like putting me on hold,2,positive,Amusement,positive,Clothing,16,16,long,1,1,0,en,positive,positive,0.3612,0.143,0.857,0.0,negative,0.9983067512512207,-0.9983067512512207
14026,The help team didn't transfer me to five different departments Just putting it out there lol,the help team didn't transfer me to five different departments just putting it out there,2,positive,Satisfaction,positive,Electronics,16,15,long,0,1,0,en,positive,positive,0.4019,0.162,0.838,0.0,positive,0.907614529132843,0.907614529132843
14028,bruh the chat representative provided an actual human response to my specific question ok,the chat representative provided an actual human response to my specific question ok,2,positive,Satisfaction,positive,Sports & Outdoors,14,13,medium,0,1,0,en,positive,positive,0.296,0.155,0.845,0.0,positive,0.9806414246559143,0.9806414246559143
14029,bruh  the chat representative actually spoke to me like a real human being tbh,the chat representative actually spoke to me like a real human being,2,positive,Relief,positive,Clothing,14,12,medium,4,1,0,en,positive,positive,0.3612,0.2,0.8,0.0,positive,0.9975692629814148,0.9975692629814148
14030,right so the help team resolved the thing without robotic elevator music yup hmm,right so the help team resolved the thing without robotic elevator music,2,positive,Amusement,positive,Electronics,14,12,medium,1,1,0,en,positive,positive,0.5688,0.319,0.681,0.0,positive,0.9703902006149292,0.9703902006149292
14031,first off the email support resolved the thing without my specific question make of that what you will ??,first off the email support resolved the thing without my specific question make of that what you will,2,positive,Amusement,positive,Automotive,19,18,long,2,1,0,en,positive,positive,0.5267,0.216,0.784,0.0,negative,0.9730950593948364,-0.9730950593948364
14033,Honestly The chat representative resolved the thing without a real human being hmm,honestly the chat representative resolved the thing without a real human being,2,positive,Relief,positive,Automotive,13,12,medium,0,1,0,en,positive,positive,0.5719,0.343,0.657,0.0,positive,0.8132055401802063,0.8132055401802063
14034,so  the agent resolved the thing without my specific question .,so the agent resolved the thing without my specific question,2,positive,Satisfaction,positive,Home & Kitchen,11,10,medium,1,1,0,en,positive,positive,0.2415,0.179,0.821,0.0,negative,0.99413001537323,-0.99413001537323
14035,Look The agent didnt transfer me to robotic elevator music Oh well lol,look the agent didnt transfer me to robotic elevator music oh well,2,positive,Satisfaction,positive,Automotive,13,12,medium,2,1,0,en,positive,positive,0.2732,0.16,0.84,0.0,negative,0.9941483736038208,-0.9941483736038208
14036,If im being real The email support provided an actual human response to robotic elevator music End of story smh,if im being real the email support provided an actual human response to robotic elevator music end of story,2,positive,Relief,positive,Sports & Outdoors,20,19,long,0,1,0,en,positive,positive,0.4019,0.13,0.87,0.0,negative,0.9968973398208618,-0.9968973398208618
14037,Well The person on the phone didnt make me listen to putting me on hold Just putting it out there ok,well the person on the phone didnt make me listen to putting me on hold just putting it out there ok,2,positive,Amusement,positive,Electronics,21,21,long,1,1,0,en,positive,positive,0.5106,0.185,0.815,0.0,negative,0.9770991206169128,-0.9770991206169128
14038,the email support didnt make me listen to my specific question tbh,the email support didnt make me listen to my specific question,2,positive,Satisfaction,positive,Electronics,12,11,medium,6,1,0,en,positive,positive,0.4019,0.213,0.787,0.0,negative,0.9979087114334106,-0.9979087114334106
14039,The email support actually spoke to me like robotic elevator music Make of that what you will yeah,the email support actually spoke to me like robotic elevator music make of that what you will,2,positive,Amusement,positive,Automotive,18,17,long,3,1,0,en,positive,positive,0.6369,0.257,0.743,0.0,negative,0.9654662609100342,-0.9654662609100342
14040,Well The help team resolved the thing without a real human being .,well the help team resolved the thing without a real human being,2,positive,Satisfaction,positive,Home & Kitchen,13,12,medium,0,1,0,en,positive,positive,0.6705,0.448,0.552,0.0,positive,0.5026696920394897,0.5026696920394897
14041,the person on the phone didn't make me listne to putting me on hold make of that what you will,the person on the phone didn't make me listne to putting me on hold make of that what you will,2,positive,Amusement,positive,Automotive,20,20,long,1,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,negative,0.7927354574203491,-0.7927354574203491
14042,i guess the agent resolved the thing without my specific question oh well wow,i guess the agent resolved the thing without my specific question oh well,2,positive,Amusement,positive,Electronics,14,13,medium,1,1,0,en,positive,positive,0.4215,0.275,0.725,0.0,negative,0.997664213180542,-0.997664213180542
14044,the chat representative provided an actual human response to a real human being just putting it out there,the chat representative provided an actual human response to a real human being just putting it out there,2,positive,Satisfaction,positive,Clothing,18,18,long,3,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,positive,0.9852333664894104,0.9852333664894104
14046,Look  The person on the phone didn't transfer me to five different departments End of story yeah,look the person on the phone didn't transfer me to five different departments end of story,2,positive,Amusement,positive,Electronics,17,16,long,3,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,negative,0.9940366744995117,-0.9940366744995117
14048,so the person on the phone provided an actual human response to putting me on hold end of story,so the person on the phone provided an actual human response to putting me on hold end of story,2,positive,Amusement,positive,Automotive,19,19,long,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,negative,0.9967161417007446,-0.9967161417007446
